박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
독수리	1	1	조류
까치	1	1	조류
오리	1	1	조류
까마귀	1	1	조류
사슴벌레	0	0	기타
거미	0	0	기타
개미	0	0	기타
사마귀	0	0	기타
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
고슴도치	1	0	포유류
다람쥐	1	0	포유류
늑대	1	0	포유류
오소리	1	0	포유류
사슴	1	0	포유류
박쥐	1	0	포유류
